age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,es_cliente_nuevo,tiene_doble_prestamo,duration_min,fecha_procesamiento
30,4,1,2,0,1239,0,0,0,28,1,220,5,-1,0,3,0,1,0,3.6666666666666665,2026-05-19 20:30:15
23,3,2,0,0,93,1,0,0,18,8,1111,3,-1,0,3,0,1,0,18.516666666666666,2026-05-19 20:30:15
38,9,0,2,0,304,1,0,0,20,0,1219,2,-1,0,3,0,1,0,20.316666666666666,2026-05-19 20:30:15
52,1,1,0,0,1409,1,0,2,19,6,563,1,-1,0,3,0,1,0,9.383333333333333,2026-05-19 20:30:15
44,7,1,1,0,191,1,1,0,7,8,878,1,-1,0,3,0,1,1,14.633333333333333,2026-05-19 20:30:15
34,1,2,1,0,79,0,1,0,20,9,41,1,-1,0,3,0,1,0,0.6833333333333333,2026-05-19 20:30:15
32,1,1,1,0,2263,0,0,0,7,8,123,2,-1,0,3,0,1,0,2.05,2026-05-19 20:30:15
41,9,1,1,0,10438,1,0,1,15,5,321,4,-1,0,3,0,1,0,5.35,2026-05-19 20:30:15
31,0,2,1,0,81,1,0,0,23,0,551,2,165,11,1,0,0,0,9.183333333333334,2026-05-19 20:30:15
40,4,1,2,0,964,1,0,1,13,8,1378,3,-1,0,3,0,1,0,22.966666666666665,2026-05-19 20:30:15
52,1,0,0,0,0,0,0,0,20,9,501,1,-1,0,3,0,1,0,8.35,2026-05-19 20:30:15
32,7,1,1,0,3839,1,0,0,18,9,1,2,189,1,0,0,0,0,0.016666666666666666,2026-05-19 20:30:15
26,0,2,1,0,586,1,1,2,12,8,551,1,-1,0,3,0,1,1,9.183333333333334,2026-05-19 20:30:15
29,4,2,2,0,600,1,0,0,18,10,453,5,-1,0,3,0,1,0,7.55,2026-05-19 20:30:15
31,4,1,2,0,1343,1,1,2,21,8,1273,1,-1,0,3,0,1,1,21.216666666666665,2026-05-19 20:30:15
48,1,1,3,0,113,0,0,0,11,1,41,13,-1,0,3,0,1,0,0.6833333333333333,2026-05-19 20:30:15
27,1,2,1,0,240,1,0,0,18,8,438,4,-1,0,3,0,1,0,7.3,2026-05-19 20:30:15
30,1,1,1,0,194,1,0,0,8,8,861,3,-1,0,3,0,1,0,14.35,2026-05-19 20:30:15
28,1,1,0,0,278,1,1,1,15,8,673,9,373,4,1,0,0,1,11.216666666666667,2026-05-19 20:30:15
35,1,1,1,0,260,1,0,1,13,8,394,6,-1,0,3,0,1,0,6.566666666666666,2026-05-19 20:30:15
47,9,0,1,0,1013,0,0,0,15,6,933,3,-1,0,3,0,1,0,15.55,2026-05-19 20:30:15
35,1,1,0,0,0,1,0,0,8,8,616,1,290,2,0,0,0,0,10.266666666666667,2026-05-19 20:30:15
31,9,1,1,0,2363,1,0,2,13,8,594,1,-1,0,3,0,1,0,9.9,2026-05-19 20:30:15
53,1,1,1,0,913,1,0,0,23,5,1145,1,-1,0,3,0,1,0,19.083333333333332,2026-05-19 20:30:15
26,9,2,2,0,686,1,0,2,30,8,1409,2,-1,0,3,0,1,0,23.483333333333334,2026-05-19 20:30:15
35,9,1,1,0,149,1,0,0,29,4,1418,1,245,2,0,0,0,0,23.633333333333333,2026-05-19 20:30:15
29,0,1,1,0,500,1,0,0,8,8,1219,8,-1,0,3,0,1,0,20.316666666666666,2026-05-19 20:30:15
39,9,1,2,0,11766,1,0,0,14,1,678,4,102,5,0,0,0,0,11.3,2026-05-19 20:30:15
31,9,2,1,0,137,0,0,0,27,1,623,14,-1,0,3,0,1,0,10.383333333333333,2026-05-19 20:30:15
48,4,2,2,0,0,0,0,2,18,6,1389,3,-1,0,3,0,1,0,23.15,2026-05-19 20:30:15
36,4,2,2,0,335,0,0,2,10,10,888,1,772,4,0,0,0,0,14.8,2026-05-19 20:30:15
27,0,1,1,0,16,1,0,0,3,3,933,3,-1,0,3,0,1,0,15.55,2026-05-19 20:30:15
49,0,1,1,0,0,0,0,0,22,1,140,2,-1,0,3,0,1,0,2.3333333333333335,2026-05-19 20:30:15
34,9,2,2,0,9851,1,0,0,20,9,239,5,-1,0,3,0,1,0,3.9833333333333334,2026-05-19 20:30:15
28,7,2,1,0,525,0,0,0,23,5,1230,1,-1,0,3,0,1,0,20.5,2026-05-19 20:30:15
49,9,1,1,0,788,0,0,2,17,6,426,7,-1,0,3,0,1,0,7.1,2026-05-19 20:30:15
35,1,1,2,0,1016,1,0,0,17,5,653,2,-1,0,3,0,1,0,10.883333333333333,2026-05-19 20:30:15
53,3,0,1,0,292,0,0,2,12,6,1349,2,-1,0,3,0,1,0,22.483333333333334,2026-05-19 20:30:15
58,5,2,0,0,999,0,0,0,25,5,498,6,-1,0,3,0,1,0,8.3,2026-05-19 20:30:15
37,1,1,1,0,2870,1,0,2,6,6,1368,2,-1,0,3,0,1,0,22.8,2026-05-19 20:30:15
27,0,2,2,0,689,0,0,0,26,4,1409,1,307,1,0,0,0,0,23.483333333333334,2026-05-19 20:30:15
30,7,2,1,0,-100,1,1,0,15,8,651,1,-1,0,3,0,1,1,10.85,2026-05-19 20:30:15
35,1,1,3,0,1084,1,0,0,10,5,20,1,-1,0,3,0,1,0,0.3333333333333333,2026-05-19 20:30:15
32,4,2,2,0,154,0,1,0,21,1,662,3,-1,0,3,0,1,0,11.033333333333333,2026-05-19 20:30:15
53,1,1,1,0,1653,0,0,2,17,6,1306,2,-1,0,3,0,1,0,21.766666666666666,2026-05-19 20:30:15
34,0,1,1,0,2378,1,1,1,10,5,1349,1,-1,0,3,0,1,1,22.483333333333334,2026-05-19 20:30:15
38,4,2,2,0,1515,1,0,1,31,5,800,5,-1,0,3,0,1,0,13.333333333333334,2026-05-19 20:30:15
34,0,1,2,0,1636,1,1,0,6,11,290,1,521,2,0,0,0,1,4.833333333333333,2026-05-19 20:30:15
40,6,1,1,0,1516,1,1,2,23,8,747,1,-1,0,3,0,1,1,12.45,2026-05-19 20:30:15
48,7,1,1,0,127,0,0,0,8,5,156,1,-1,0,3,0,1,0,2.6,2026-05-19 20:30:15
30,4,2,2,0,2876,0,0,0,6,1,30,4,-1,0,3,0,1,0,0.5,2026-05-19 20:30:15
31,4,1,2,0,1384,1,0,0,30,4,533,2,2,3,1,0,0,0,8.883333333333333,2026-05-19 20:30:15
37,9,2,1,0,228,1,0,0,20,1,466,2,-1,0,3,0,1,0,7.766666666666667,2026-05-19 20:30:15
32,9,2,2,0,2481,0,0,0,18,1,941,11,-1,0,3,0,1,0,15.683333333333334,2026-05-19 20:30:15
40,1,1,1,0,475,1,0,2,5,8,702,2,-1,0,3,0,1,0,11.7,2026-05-19 20:30:15
41,4,0,2,0,1401,0,0,2,16,6,96,4,-1,0,3,0,1,0,1.6,2026-05-19 20:30:15
52,9,1,3,0,425,1,0,0,28,4,556,2,254,3,0,0,0,0,9.266666666666667,2026-05-19 20:30:15
29,1,2,1,0,244,1,0,0,15,8,501,2,-1,0,3,0,1,0,8.35,2026-05-19 20:30:15
49,4,1,2,1,-6847,0,1,0,21,5,537,1,-1,0,3,0,1,0,8.95,2026-05-19 20:30:15
43,4,1,2,1,0,0,0,0,27,1,597,19,-1,0,3,0,1,0,9.95,2026-05-19 20:30:15
42,4,1,2,0,386,1,0,2,7,8,445,1,-1,0,3,0,1,0,7.416666666666667,2026-05-19 20:30:15
37,4,1,2,0,332,1,0,0,14,1,502,2,84,7,0,0,0,0,8.366666666666667,2026-05-19 20:30:15
57,7,0,0,0,1367,0,0,2,9,6,337,3,-1,0,3,0,1,0,5.616666666666666,2026-05-19 20:30:15
25,0,2,1,0,120,1,0,2,3,6,936,1,-1,0,3,0,1,0,15.6,2026-05-19 20:30:15
30,9,2,1,0,19,1,0,0,18,1,416,15,-1,0,3,0,1,0,6.933333333333334,2026-05-19 20:30:15
31,0,1,1,0,3,1,0,0,28,5,743,12,-1,0,3,0,1,0,12.383333333333333,2026-05-19 20:30:15
49,1,1,0,1,-98,1,0,0,20,9,484,2,-1,0,3,0,1,0,8.066666666666666,2026-05-19 20:30:15
47,1,1,1,0,303,0,0,2,11,6,611,1,-1,0,3,0,1,0,10.183333333333334,2026-05-19 20:30:15
57,7,0,1,0,-752,1,0,2,28,8,21,1,-1,0,3,0,1,0,0.35,2026-05-19 20:30:15
26,8,2,2,0,97,0,0,0,27,1,757,1,-1,0,3,0,1,0,12.616666666666667,2026-05-19 20:30:15
40,5,1,2,0,794,0,0,2,9,8,301,1,-1,0,3,0,1,0,5.016666666666667,2026-05-19 20:30:15
34,0,2,1,0,1880,1,0,2,23,8,656,1,-1,0,3,0,1,0,10.933333333333334,2026-05-19 20:30:15
41,1,1,3,0,732,1,0,2,16,8,597,1,-1,0,3,0,1,0,9.95,2026-05-19 20:30:15
53,4,1,2,0,5261,0,1,0,25,5,189,3,-1,0,3,0,1,0,3.15,2026-05-19 20:30:15
26,0,2,1,0,712,1,0,2,6,8,573,1,-1,0,3,0,1,0,9.55,2026-05-19 20:30:15
28,8,2,1,0,28,0,0,0,29,4,558,2,-1,0,3,0,1,0,9.3,2026-05-19 20:30:15
54,5,1,0,0,0,1,0,0,11,5,412,2,-1,0,3,0,1,0,6.866666666666666,2026-05-19 20:30:15
42,9,1,1,0,827,0,0,0,25,1,385,3,-1,0,3,0,1,0,6.416666666666667,2026-05-19 20:30:15
29,8,2,1,0,110,1,0,2,7,8,448,3,-1,0,3,0,1,0,7.466666666666667,2026-05-19 20:30:15
49,10,1,2,0,377,0,0,0,22,8,410,1,59,2,0,0,0,0,6.833333333333333,2026-05-19 20:30:15
32,7,1,1,0,-344,0,1,0,4,3,822,1,-1,0,3,0,1,0,13.7,2026-05-19 20:30:15
29,0,2,2,0,261,0,0,0,17,7,290,19,-1,0,3,0,1,0,4.833333333333333,2026-05-19 20:30:15
60,1,1,3,0,104,1,0,2,5,8,557,1,-1,0,3,0,1,0,9.283333333333333,2026-05-19 20:30:15
51,5,1,0,0,610,0,0,2,9,6,1284,2,-1,0,3,0,1,0,21.4,2026-05-19 20:30:15
40,3,0,1,0,4328,0,0,0,20,1,268,2,-1,0,3,0,1,0,4.466666666666667,2026-05-19 20:30:15
44,1,1,2,0,1371,0,0,0,13,8,1206,3,363,4,1,0,0,0,20.1,2026-05-19 20:30:15
47,1,1,0,0,193,1,0,0,29,1,456,2,-1,0,3,0,1,0,7.6,2026-05-19 20:30:15
32,1,2,3,0,258,1,0,0,18,8,650,2,-1,0,3,0,1,0,10.833333333333334,2026-05-19 20:30:15
43,1,1,0,0,56,0,0,0,12,8,738,2,-1,0,3,0,1,0,12.3,2026-05-19 20:30:15
59,5,1,1,0,136,0,0,0,6,1,662,4,-1,0,3,0,1,0,11.033333333333333,2026-05-19 20:30:15
24,1,1,1,0,1222,1,0,0,20,0,742,1,-1,0,3,0,1,0,12.366666666666667,2026-05-19 20:30:15
26,0,2,2,0,3672,1,0,2,29,8,733,5,-1,0,3,0,1,0,12.216666666666667,2026-05-19 20:30:15
37,1,2,3,0,2188,0,0,2,16,8,507,8,-1,0,3,0,1,0,8.45,2026-05-19 20:30:15
27,4,2,1,0,924,1,0,0,3,3,1263,1,-1,0,3,0,1,0,21.05,2026-05-19 20:30:15
32,9,1,1,0,11431,0,0,0,12,1,321,5,-1,0,3,0,1,0,5.35,2026-05-19 20:30:15
44,1,1,0,0,140,1,0,2,15,8,1110,9,-1,0,3,0,1,0,18.5,2026-05-19 20:30:15
34,9,0,1,0,27,1,0,2,26,8,268,3,-1,0,3,0,1,0,4.466666666666667,2026-05-19 20:30:15
39,4,1,2,0,-468,1,1,0,8,1,1306,2,-1,0,3,0,1,1,21.766666666666666,2026-05-19 20:30:15
30,7,2,1,0,438,1,0,0,18,8,1409,1,178,1,0,0,0,0,23.483333333333334,2026-05-19 20:30:15
44,0,0,1,0,-43,1,1,0,20,0,537,1,-1,0,3,0,1,1,8.95,2026-05-19 20:30:15
22,8,2,2,0,1161,0,1,0,16,6,171,1,-1,0,3,0,1,0,2.85,2026-05-19 20:30:15
28,7,2,1,0,458,0,0,0,4,3,113,4,201,3,0,0,0,0,1.8833333333333333,2026-05-19 20:30:15
41,1,1,0,0,-441,1,0,0,5,8,724,1,-1,0,3,0,1,0,12.066666666666666,2026-05-19 20:30:15
30,9,1,1,0,2278,0,1,1,19,9,855,1,-1,0,3,0,1,0,14.25,2026-05-19 20:30:15
36,9,2,1,0,0,0,0,0,28,1,1219,13,-1,0,3,0,1,0,20.316666666666666,2026-05-19 20:30:15
39,7,1,1,0,702,1,0,0,8,0,664,1,300,1,0,0,0,0,11.066666666666666,2026-05-19 20:30:15
38,9,2,2,0,69,1,0,0,13,8,602,3,-1,0,3,0,1,0,10.033333333333333,2026-05-19 20:30:15
31,7,1,1,0,182,0,0,0,20,1,572,2,-1,0,3,0,1,0,9.533333333333333,2026-05-19 20:30:15
29,4,1,2,0,318,1,0,0,18,8,333,2,356,4,0,0,0,0,5.55,2026-05-19 20:30:15
42,1,1,0,0,-181,1,0,2,15,8,656,3,-1,0,3,0,1,0,10.933333333333334,2026-05-19 20:30:15
27,9,2,1,0,261,1,0,0,29,4,578,2,247,2,0,0,0,0,9.633333333333333,2026-05-19 20:30:15
55,7,1,1,0,244,1,0,0,8,8,456,1,-1,0,3,0,1,0,7.6,2026-05-19 20:30:15
28,9,1,1,0,880,1,0,2,26,8,498,1,-1,0,3,0,1,0,8.3,2026-05-19 20:30:15
47,9,1,1,0,2283,1,0,0,21,9,453,2,-1,0,3,0,1,0,7.55,2026-05-19 20:30:15
49,9,1,1,0,550,1,0,2,5,6,792,2,-1,0,3,0,1,0,13.2,2026-05-19 20:30:15
38,2,1,2,0,7752,1,0,0,15,5,301,4,-1,0,3,0,1,0,5.016666666666667,2026-05-19 20:30:15
53,9,1,1,0,6,1,0,2,5,8,908,1,-1,0,3,0,1,0,15.133333333333333,2026-05-19 20:30:15
31,1,1,1,0,4471,1,0,2,9,8,655,2,-1,0,3,0,1,0,10.916666666666666,2026-05-19 20:30:15
57,3,1,0,0,1969,0,0,0,14,1,644,3,-1,0,3,0,1,0,10.733333333333333,2026-05-19 20:30:15
36,4,2,2,0,219,0,0,0,3,3,557,6,196,6,0,0,0,0,9.283333333333333,2026-05-19 20:30:15
38,4,1,2,0,76,1,0,0,20,0,443,2,287,3,0,0,0,0,7.383333333333334,2026-05-19 20:30:15
30,0,2,1,0,60,0,0,0,29,4,944,2,-1,0,3,0,1,0,15.733333333333333,2026-05-19 20:30:15
36,4,2,2,0,8,0,0,0,29,5,1282,7,-1,0,3,0,1,0,21.366666666666667,2026-05-19 20:30:15
29,7,1,1,0,19,1,0,0,29,5,695,6,-1,0,3,0,1,0,11.583333333333334,2026-05-19 20:30:15
32,0,1,1,0,20011,0,0,0,20,0,576,1,-1,0,3,0,1,0,9.6,2026-05-19 20:30:15
48,10,1,0,0,608,0,0,0,30,5,735,2,-1,0,3,0,1,0,12.25,2026-05-19 20:30:15
53,5,1,0,0,1068,0,0,0,28,4,525,1,-1,0,3,0,1,0,8.75,2026-05-19 20:30:15
35,9,1,2,0,-269,1,1,0,14,8,715,4,-1,0,3,0,1,1,11.916666666666666,2026-05-19 20:30:15
48,4,1,2,0,494,0,0,0,29,1,1230,8,-1,0,3,0,1,0,20.5,2026-05-19 20:30:15
31,2,2,1,0,159,1,0,0,21,9,1066,1,182,1,0,0,0,0,17.766666666666666,2026-05-19 20:30:15
30,9,2,1,0,-754,1,1,2,26,8,1403,1,-1,0,3,0,1,1,23.383333333333333,2026-05-19 20:30:15
28,0,1,1,0,157,1,1,0,28,5,432,2,-1,0,3,0,1,1,7.2,2026-05-19 20:30:15
42,4,1,2,0,2110,0,1,0,31,5,59,2,-1,0,3,0,1,0,0.9833333333333333,2026-05-19 20:30:15
31,3,1,0,0,2603,1,0,0,18,9,563,1,-1,0,3,0,1,0,9.383333333333333,2026-05-19 20:30:15
36,4,2,1,0,992,0,0,2,6,6,723,1,-1,0,3,0,1,0,12.05,2026-05-19 20:30:15
43,9,2,1,0,593,1,0,2,5,8,944,1,-1,0,3,0,1,0,15.733333333333333,2026-05-19 20:30:15
28,8,1,2,0,327,1,0,0,15,8,41,3,-1,0,3,0,1,0,0.6833333333333333,2026-05-19 20:30:15
34,4,2,2,0,6766,0,0,0,28,1,546,5,-1,0,3,0,1,0,9.1,2026-05-19 20:30:15
36,9,1,1,0,432,1,1,2,4,1,1368,1,-1,0,3,0,1,1,22.8,2026-05-19 20:30:15
28,0,2,1,0,25,1,0,2,5,6,85,2,-1,0,3,0,1,0,1.4166666666666667,2026-05-19 20:30:15
34,1,1,0,0,5299,1,0,2,26,6,1166,5,-1,0,3,0,1,0,19.433333333333334,2026-05-19 20:30:15
53,0,2,1,0,291,0,0,2,23,5,344,1,-1,0,3,0,1,0,5.733333333333333,2026-05-19 20:30:15
52,6,1,1,0,517,0,0,0,26,1,1187,4,-1,0,3,0,1,0,19.783333333333335,2026-05-19 20:30:15
44,10,1,0,0,97,1,0,2,5,6,50,3,-1,0,3,0,1,0,0.8333333333333334,2026-05-19 20:30:15
58,6,1,2,0,1636,0,0,0,15,0,495,1,-1,0,3,0,1,0,8.25,2026-05-19 20:30:15
47,0,1,1,0,996,0,0,1,29,1,594,2,-1,0,3,0,1,0,9.9,2026-05-19 20:30:15
40,1,2,1,0,0,1,0,2,27,8,988,4,-1,0,3,0,1,0,16.466666666666665,2026-05-19 20:30:15
39,4,1,2,0,710,1,0,0,11,5,547,2,-1,0,3,0,1,0,9.116666666666667,2026-05-19 20:30:15
33,6,2,2,0,1049,0,0,0,4,8,227,4,-1,0,3,0,1,0,3.783333333333333,2026-05-19 20:30:15
23,8,2,1,0,556,1,0,0,15,8,453,2,-1,0,3,0,1,0,7.55,2026-05-19 20:30:15
31,7,2,1,0,629,1,0,2,21,8,742,2,-1,0,3,0,1,0,12.366666666666667,2026-05-19 20:30:15
39,1,1,0,0,186,1,0,2,16,8,541,3,-1,0,3,0,1,0,9.016666666666667,2026-05-19 20:30:15
42,4,0,2,0,0,0,0,2,19,8,255,2,-1,0,3,0,1,0,4.25,2026-05-19 20:30:15
46,0,1,1,0,1264,0,0,1,28,4,1,2,-1,0,3,0,1,0,0.016666666666666666,2026-05-19 20:30:15
22,8,2,1,0,64,0,0,0,4,6,113,1,-1,0,3,0,1,0,1.8833333333333333,2026-05-19 20:30:15
50,9,1,1,0,2497,1,0,0,21,9,721,1,176,1,0,0,0,0,12.016666666666667,2026-05-19 20:30:15
50,9,2,1,0,-97,1,0,0,8,0,806,1,306,2,0,0,0,0,13.433333333333334,2026-05-19 20:30:15
34,4,1,2,0,161,1,0,0,11,5,752,1,-1,0,3,0,1,0,12.533333333333333,2026-05-19 20:30:15
40,0,1,1,0,732,0,0,0,9,11,1122,1,139,4,2,0,0,0,18.7,2026-05-19 20:30:15
39,1,1,1,0,94,1,1,0,19,9,481,1,-1,0,3,0,1,1,8.016666666666667,2026-05-19 20:30:15
51,1,1,2,0,2404,1,0,1,20,9,660,1,-1,0,3,0,1,0,11.0,2026-05-19 20:30:15
45,4,1,1,0,21,1,0,2,3,6,1206,2,-1,0,3,0,1,0,20.1,2026-05-19 20:30:15
34,9,2,2,0,2658,1,0,0,31,7,616,1,230,2,0,0,0,0,10.266666666666667,2026-05-19 20:30:15
30,6,1,1,0,131,1,0,2,8,8,667,1,-1,0,3,0,1,0,11.116666666666667,2026-05-19 20:30:15
57,10,1,0,0,0,1,0,0,20,9,572,2,-1,0,3,0,1,0,9.533333333333333,2026-05-19 20:30:15
42,1,1,1,0,351,1,0,2,16,8,1176,21,-1,0,3,0,1,0,19.6,2026-05-19 20:30:15
51,9,1,1,0,564,0,1,0,8,5,495,2,-1,0,3,0,1,0,8.25,2026-05-19 20:30:15
38,1,1,0,0,2240,1,0,0,19,9,946,1,183,1,0,0,0,0,15.766666666666667,2026-05-19 20:30:15
60,6,1,0,0,46,1,0,2,6,8,529,4,-1,0,3,0,1,0,8.816666666666666,2026-05-19 20:30:15
38,1,1,0,0,132,1,0,0,14,8,1216,2,-1,0,3,0,1,0,20.266666666666666,2026-05-19 20:30:15
37,5,1,1,0,71,0,1,0,8,8,603,1,-1,0,3,0,1,0,10.05,2026-05-19 20:30:15
34,4,2,2,0,0,1,1,0,26,8,514,2,98,1,1,0,0,1,8.566666666666666,2026-05-19 20:30:15
39,3,1,0,0,267,0,0,2,9,6,142,5,-1,0,3,0,1,0,2.3666666666666667,2026-05-19 20:30:15
55,7,1,1,0,841,1,0,0,15,8,315,9,372,4,0,0,0,0,5.25,2026-05-19 20:30:15
48,1,1,0,0,51,0,1,1,9,5,1176,1,-1,0,3,0,1,0,19.6,2026-05-19 20:30:15
42,1,1,0,0,7735,1,0,0,13,0,438,1,144,2,0,0,0,0,7.3,2026-05-19 20:30:15
29,3,1,0,0,417,0,0,0,23,5,74,2,-1,0,3,0,1,0,1.2333333333333334,2026-05-19 20:30:15
33,1,2,1,0,-14,1,0,0,14,8,561,2,-1,0,3,0,1,0,9.35,2026-05-19 20:30:15
35,1,1,0,0,2490,1,0,0,18,8,453,1,180,3,0,0,0,0,7.55,2026-05-19 20:30:15
28,0,1,1,0,0,1,0,0,7,8,855,1,-1,0,3,0,1,0,14.25,2026-05-19 20:30:15
26,1,2,1,0,184,0,0,0,3,3,96,2,6,1,1,0,0,0,1.6,2026-05-19 20:30:15
40,7,2,1,0,19343,1,0,0,21,9,249,4,179,4,0,0,0,0,4.15,2026-05-19 20:30:15
42,0,1,1,0,947,0,0,0,30,5,410,2,-1,0,3,0,1,0,6.833333333333333,2026-05-19 20:30:15
49,1,1,1,0,90,1,0,2,7,8,233,1,-1,0,3,0,1,0,3.8833333333333333,2026-05-19 20:30:15
32,0,2,1,0,10218,1,0,0,19,9,365,2,-1,0,3,0,1,0,6.083333333333333,2026-05-19 20:30:15
33,9,1,1,1,72,1,0,2,6,8,1026,1,-1,0,3,0,1,0,17.1,2026-05-19 20:30:15
30,9,2,1,0,120,1,0,0,18,8,1155,1,-1,0,3,0,1,0,19.25,2026-05-19 20:30:15
20,8,2,1,0,130,0,0,1,4,8,1166,3,-1,0,3,0,1,0,19.433333333333334,2026-05-19 20:30:15
51,1,1,3,0,41,1,0,1,9,5,416,43,-1,0,3,0,1,0,6.933333333333334,2026-05-19 20:30:15
38,1,2,0,0,0,1,0,0,7,8,722,2,-1,0,3,0,1,0,12.033333333333333,2026-05-19 20:30:15
53,9,1,2,0,673,1,0,0,9,5,484,1,-1,0,3,0,1,0,8.066666666666666,2026-05-19 20:30:15
34,1,0,1,0,-131,1,0,0,7,8,262,1,356,1,0,0,0,0,4.366666666666666,2026-05-19 20:30:15
30,1,1,0,0,2607,1,0,2,28,8,410,10,-1,0,3,0,1,0,6.833333333333333,2026-05-19 20:30:15
36,10,0,1,0,5,1,0,0,8,5,666,1,-1,0,3,0,1,0,11.1,2026-05-19 20:30:15
36,4,1,2,0,23,0,0,0,26,1,268,11,-1,0,3,0,1,0,4.466666666666667,2026-05-19 20:30:15
39,1,1,1,0,180,1,0,0,16,0,579,1,-1,0,3,0,1,0,9.65,2026-05-19 20:30:15
33,9,2,2,0,68,0,0,0,14,1,1389,2,-1,0,3,0,1,0,23.15,2026-05-19 20:30:15
42,4,1,2,0,0,0,0,0,13,1,692,2,-1,0,3,0,1,0,11.533333333333333,2026-05-19 20:30:15
30,4,2,2,0,565,1,0,0,26,10,41,1,-1,0,3,0,1,0,0.6833333333333333,2026-05-19 20:30:15
23,9,2,1,0,598,0,0,0,30,0,438,1,-1,0,3,0,1,0,7.3,2026-05-19 20:30:15
37,9,2,2,0,1609,0,1,2,20,6,0,19,-1,0,3,0,1,0,0.0,2026-05-19 20:30:15
77,5,1,2,0,1047,0,0,0,30,6,74,5,-1,0,3,0,1,0,1.2333333333333334,2026-05-19 20:30:15
33,9,1,2,0,5641,0,0,0,18,1,445,2,-1,0,3,0,1,0,7.416666666666667,2026-05-19 20:30:15
33,1,2,0,0,557,1,0,0,17,0,1338,2,331,2,0,0,0,0,22.3,2026-05-19 20:30:15
40,1,2,1,0,1066,1,0,2,21,8,456,1,-1,0,3,0,1,0,7.6,2026-05-19 20:30:15
58,5,1,1,0,35,0,0,0,29,5,706,7,-1,0,3,0,1,0,11.766666666666667,2026-05-19 20:30:15
29,4,2,2,0,54,1,1,2,26,8,606,3,-1,0,3,0,1,1,10.1,2026-05-19 20:30:15
43,4,2,2,0,1806,1,0,0,12,1,422,2,-1,0,3,0,1,0,7.033333333333333,2026-05-19 20:30:15
34,1,2,1,0,39,0,0,0,13,8,603,2,299,3,0,0,0,0,10.05,2026-05-19 20:30:15
38,0,0,1,0,0,1,0,0,21,5,1359,1,-1,0,3,0,1,0,22.65,2026-05-19 20:30:15
38,0,0,1,0,930,1,0,0,5,8,844,1,-1,0,3,0,1,0,14.066666666666666,2026-05-19 20:30:15
40,1,1,0,0,0,0,0,0,24,5,678,1,-1,0,3,0,1,0,11.3,2026-05-19 20:30:15
59,4,1,2,0,2764,0,0,0,18,3,843,1,56,3,0,0,0,0,14.05,2026-05-19 20:30:15
44,0,2,1,0,4492,0,1,0,31,5,501,13,-1,0,3,0,1,0,8.35,2026-05-19 20:30:15
60,5,0,2,0,2166,0,0,2,20,6,1219,9,-1,0,3,0,1,0,20.316666666666666,2026-05-19 20:30:15
37,4,2,2,0,0,0,0,0,20,10,66,1,258,3,1,0,0,0,1.1,2026-05-19 20:30:15
50,0,1,1,0,1575,0,0,0,17,9,786,1,-1,0,3,0,1,0,13.1,2026-05-19 20:30:15
50,4,0,2,0,201,1,0,0,24,5,595,1,-1,0,3,0,1,0,9.916666666666666,2026-05-19 20:30:15
35,0,1,2,0,318,1,1,0,1,10,325,1,-1,0,3,0,1,1,5.416666666666667,2026-05-19 20:30:15
39,4,2,2,0,1682,1,0,0,19,9,355,1,170,1,0,0,0,0,5.916666666666667,2026-05-19 20:30:15
29,6,1,2,0,242,1,0,0,18,5,1144,4,-1,0,3,0,1,0,19.066666666666666,2026-05-19 20:30:15
34,4,0,1,0,291,0,0,0,7,1,1338,2,-1,0,3,0,1,0,22.3,2026-05-19 20:30:15
31,9,0,1,0,304,0,0,0,2,3,268,2,-1,0,3,0,1,0,4.466666666666667,2026-05-19 20:30:15
51,3,1,0,0,108,0,0,2,16,6,635,2,-1,0,3,0,1,0,10.583333333333334,2026-05-19 20:30:15
46,1,1,0,0,1303,0,0,0,4,1,465,1,-1,0,3,0,1,0,7.75,2026-05-19 20:30:15
27,0,2,1,0,292,1,0,0,12,8,922,9,362,8,1,0,0,0,15.366666666666667,2026-05-19 20:30:15
61,5,1,1,0,89,0,0,0,28,10,389,1,181,2,0,0,0,0,6.483333333333333,2026-05-19 20:30:15
34,0,1,2,0,788,1,0,0,5,3,621,1,-1,0,3,0,1,0,10.35,2026-05-19 20:30:15
30,1,2,1,0,573,1,0,2,12,8,149,2,-1,0,3,0,1,0,2.4833333333333334,2026-05-19 20:30:15
58,4,1,2,0,1318,0,0,0,16,5,488,1,179,5,0,0,0,0,8.133333333333333,2026-05-19 20:30:15
30,9,2,1,0,151,0,0,0,3,3,630,2,-1,0,3,0,1,0,10.5,2026-05-19 20:30:15
50,1,1,0,0,-37,1,0,2,12,8,1197,3,-1,0,3,0,1,0,19.95,2026-05-19 20:30:15
30,1,2,1,0,522,0,0,0,6,3,514,3,-1,0,3,0,1,0,8.566666666666666,2026-05-19 20:30:15
43,2,1,0,0,2315,1,1,0,14,8,800,1,-1,0,3,0,1,1,13.333333333333334,2026-05-19 20:30:15
35,7,0,1,0,-718,1,0,0,21,9,855,1,-1,0,3,0,1,0,14.25,2026-05-19 20:30:15
36,4,2,2,0,4,1,0,0,7,5,921,1,61,3,2,0,0,0,15.35,2026-05-19 20:30:15
